perspectives.html   -0.8    0.9 2018-04
astrophotography.html   0.7 0.4 2018-04
guilfordpipeline.html   0.9 1.0 2018-08
planets.html    0.2 0.3 2018-04
gis.html    0.7 -0.1    2017-12

